x/a,n,m,gamma(kHz),gamma(cs/a),nu_ei(kHz),omega*/omega*_max,omega_plasma(kHz),omega_lab(kHz),omega_star_plasma(kHz),omega_star_lab(kHz),nu,eta,shat,beta,ky,mu,xstar
0.97752136989349,26,140,-22.25783988507978,-1.0205436474816185,98.924023230584,0.9853771894510189,316.4866400355748,253.7166236446257,364.038643491597,426.80865988254607,0.7510010308768952,1.7636704170831956,0.007771877412388416,0.0007794455917890011,0.2909092286673919,1.5365661832508362,9.616888475685034
0.9794194344314311,26,141,-13008.187782095496,-627.2764512130082,106.65211087145418,0.9523222607791807,0.0,-60.270663114875354,351.8268006326086,412.0974637474839,0.8198844655229411,1.7046565326867744,0.00864302035990696,0.0006648150206613615,0.27806428016921125,2.7658191298514616,9.616888475685034
0.9809678555018568,26,142,-12578.923461414013,-633.1042174523748,110.98190075659058,0.9123866010161488,0.0,-57.936109746305455,337.0729342322957,395.0090439786012,0.8822845698761804,1.6796644026515515,0.009570332458938048,0.0005801333936157082,0.2678588849444418,3.768630744183644,9.616888475685034
0.9711029148112417,27,143,-11300.993804423792,-446.26121313492337,61.84386805339675,0.9576275774854129,0.0,-69.65534002510745,367.39398633220986,437.04932635731734,0.547242739211023,2.250988299705048,0.007483963267296213,0.001224999623851275,0.3473147810683084,-2.6202497019646414,9.616888475685034
0.974249706018881,27,144,-14.125646291361067,-0.5975672505239505,81.08044500603818,0.9978974933028758,356.4714172835907,288.1176159800364,382.8435465258391,451.1973478293934,0.6250823105974368,1.9514974744140479,0.006990234856792339,0.0009991489646907763,0.3254132695971977,-0.582277711547714,9.616888475685034
0.9767221848248833,27,145,-21.981789016865754,-0.9874816177365247,94.94594999238944,0.9935223275321504,341.3376617264188,275.2150229765588,381.16501341843644,447.2876521682964,0.6974376722511884,1.799896569821631,0.007485918892675799,0.0008308555534917675,0.3077830092142523,1.0189859952084637,9.616888475685034
0.9786951729630062,27,146,-13625.936378352177,-644.3599440130027,104.00733566926236,0.9671689914460863,0.0,-63.63404111343852,371.05455145447,434.68859256790853,0.763304133978646,1.7231490090029518,0.008278834913198974,0.0007072270185136614,0.29381372656079857,2.2967620844380776,9.616888475685034
0.9803185176336138,27,147,-13278.287817790431,-656.3064026807143,109.37478041986773,0.9302414116036204,0.0,-61.211172418502464,356.88727903782836,418.09845145633085,0.8237114748584219,1.6877507396673985,0.00915699437363288,0.000614623167718608,0.28256617512715393,3.348096841399176,9.616888475685034
0.9700789589420893,28,148,-10998.499494638285,-425.5240397789589,55.68638079695467,0.9342379343643307,0.0,-72.27398090424805,371.6953807142197,443.96936161846776,0.5063088908091645,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.3672672307896321,-3.283399317893906,9.616888475685034
0.9733006737499104,28,149,-21.484730006723343,-0.8893766903671051,75.28877955968639,0.9910098453142693,369.39502863462445,297.9103239707481,394.282621371247,465.76732603512335,0.5785809069024884,2.029991958735594,0.00699234492597015,0.0010664685859064096,0.3444232357796123,-1.1969041848480628,9.616888475685034
0.9758980252228825,28,150,-20.364427027617594,-0.8961945120770315,90.55369790724178,0.9984929966886258,360.8661948593893,291.40462843787395,397.25986378104716,466.7214302025625,0.6481238483332676,1.8433249845397115,0.0072479712201113395,0.0008855475121832297,0.3252821133989429,0.48523142628973776,9.616888475685034
0.9779709114945814,28,151,-47.83337711829059,-2.219047099368433,100.98249377316282,0.9792725098190722,329.2722441918983,262.2658948721548,389.61281165256304,456.6191609723066,0.7118517293468934,1.7464815275169039,0.007953954884085568,0.0007513019013949761,0.30998508348378434,1.8277050390246932,9.616888475685034
0.9796442052319768,28,152,-13957.92295076282,-677.2111560039767,107.39164739639598,0.9471663280752438,0.0,-64.55784396670649,376.8390641867506,441.39690815345705,0.7693956169211184,1.6998219256265186,0.00876479965732804,0.0006520064622617525,0.2978386321514745,2.9113885577384266,9.616888475685034
0.9810677536354326,28,153,-13508.623482788258,-681.807677267006,111.2024978258809,0.9095150299175697,0.0,-62.22151575549649,361.85913981381924,424.08065556931575,0.8231963676207819,1.6787269648523027,0.009637090473009933,0.0005749602067678241,0.287766315511327,3.833328267688914,9.616888475685034
0.9691049521397247,29,153,-10659.934615954544,-404.84647470390905,50.149861665678145,0.9091257434095645,0.0,-74.69885215252685,374.6222677342428,449.3211198867697,0.4704518692883884,2.514301740402347,0.008690414701702813,0.001368607532112829,0.38717307060280665,-3.914200172070609,9.616888475685034
0.9723766160143338,29,154,-29.3089802573512,-1.1888088895419824,69.63594478741932,0.9799852747094804,377.8858283774413,303.40777993906875,403.8212630312016,478.29931146957415,0.5371502653907964,2.1149530500352274,0.007105967439322186,0.001132863988938896,0.3636620763811253,-1.7953562772720584,9.616888475685034
0.9750738656208817,29,155,-21.561500532776765,-0.9300593466349473,85.9282467795202,0.9999895055242638,379.5807418991324,306.83889218742195,412.064380516807,484.80623022851745,0.6033374217656507,1.8932728207568188,0.0070787441546116105,0.0009417257110082507,0.34321804077123513,-0.04852314262898816,9.616888475685034
0.9772466500261564,29,156,-35.36409476727948,-1.6100308045652114,97.60067108902595,0.9885688155870285,346.29724458939467,275.92577668604093,407.3582716045998,477.7297395079535,0.6649424678669795,1.7752863930588894,0.007668059589441133,0.0007969253044695736,0.3265713224149303,1.3586479936112368,9.616888475685034
0.9789948673637338,29,157,-14591.264902821351,-695.5784436965595,105.14923467722448,0.9613547286100422,0.0,-67.89121122851955,396.1441980272744,464.035409255794,0.7206313871862675,1.714940758499124,0.008424677557461681,0.0006894696060534479,0.31332450780726345,2.4908546549539583,9.616888475685034
0.9804683648339776,29,158,-14212.115056984374,-705.3909664154335,109.77180046883363,0.926246497464479,0.0,-65.49014270017943,381.67719468562143,447.16733738580086,0.7723818729914349,1.6855763069413852,0.009249275841546488,0.0006065316079488543,0.3023994304267568,3.4451431266571526,9.616888475685034
0.9714525582787572,30,159,-12805.911197932832,-509.3463793243763,63.983693393031295,0.9646075732550589,0.0,-77.33167982474833,411.1909588009536,488.5226386257019,0.4996418638554961,2.2109465109154374,0.007352768476150591,0.0011996897148377106,0.3832673489971691,-2.3938083696960537,9.616888475685034
0.974249706018881,30,160,-25.37166221665517,-1.0733154518601624,81.08044500603818,0.9978974933028758,400.46732289733626,324.518654782276,425.38171836204344,501.33038647710373,0.5625740795376931,1.9514974744140479,0.006990234856792339,0.0009991489646907763,0.36157029955244185,-0.582277711547714,9.616888475685034
0.9764974140243375,30,161,-34.04834800395344,-1.5209044883571476,93.77176825866339,0.995215888410931,370.779869610493,297.0378076063826,424.23860927061963,497.98067127473,0.6213709054762252,1.811182231877184,0.007414810243372261,0.0008456113712296649,0.34376220065343077,0.8734165673214991,9.616888475685034
0.9783205549620968,30,162,-15179.649219813544,-710.7178242227152,102.48869840711959,0.9737758661246285,0.0,-71.2769978951714,415.09920007972016,486.37619797489157,0.6751717178901877,1.734577025257629,0.008105943385965984,0.0007298235716147572,0.32938544912262974,2.0541463712932084,9.616888475685034
0.9798440014991285,30,163,-14900.984299170324,-726.9337657465765,108.01552256658326,0.9423676215100053,0.0,-68.83171343627716,401.7105573037144,470.5422707399915,0.7248885066780285,1.6958659189116878,0.008876848900871604,0.0006407655772864904,0.3175800625425435,3.0407836047490373,9.616888475685034
0.9811676517690086,30,164,-14431.91637401179,-730.459454557661,111.41579026969214,0.9066104775302973,0.0,-66.4812167761306,386.46807453179844,452.949291307929,0.7720096720510633,1.6778708004969396,0.00970471983994577,0.0005698226565966196,0.3075758561841266,3.898025791194255,9.616888475685034
0.9705285005431805,31,164,-12530.876298978728,-489.1240705928762,58.34820131652691,0.9449024949488409,0.0,-80.02609778776197,416.2174886093788,496.24358639714075,0.46563544260094814,2.321535371339518,0.007750617345599899,0.0012665189200400649,0.40319755935906554,-2.992260462120121,9.616888475685034
0.9734005718834863,31,165,-28.926665972748378,-1.2001350159088426,75.90016406884487,0.9919464999535075,412.6488533937356,333.56637107396614,436.93977236017946,516.0222546799489,0.5248301413587889,2.0213263081364,0.006987073264260284,0.0010593336555957326,0.3805183765108491,-1.1322066613427213,9.616888475685034
0.9757731525559127,31,166,-34.26420732510008,-1.5032712542332805,89.86757808802031,0.9989458329036994,406.4859787426556,329.444156646098,440.0228891876225,517.0647112841801,0.582155362394836,1.8504349395746142,0.007217640649325006,0.0008939694852461022,0.3611576278336772,0.40435952190811475,9.616888475685034
0.9776712170938537,31,167,-25.914719629162143,-1.1928439189040823,99.62517508292726,0.9834635257417262,377.7458935910659,303.1194572364513,433.20313049370105,507.82956684831566,0.6341964337401576,1.7576953336893932,0.007830892563796958,0.000769999880781387,0.3456332882628411,1.6336124685087405,9.616888475685034
0.9792446126976734,31,168,-15548.887994097575,-746.2445602472434,106.04985589938234,0.9561538520109184,0.0,-72.15730399990112,421.1735677867111,493.3308717866122,0.6820414163356204,1.7087053938943442,0.00855138729650549,0.0006748946520283059,0.3329334914650085,2.6525984637172044,9.616888475685034
0.9805932375009474,31,169,-15146.129460506532,-754.3666375250554,110.09080649606177,0.9228596690204285,0.0,-69.77732401956797,406.5079051350815,476.28522915464947,0.7268576885145679,1.6839061833919295,0.00932758328715626,0.0005998491477744576,0.32227959537150347,3.526015031038775,9.616888475685034
0.969629417340998,32,169,-12199.88216882923,-467.93027327999374,53.0927576386329,0.9229898009883326,0.0,-82.54547725914807,419.6802339158533,502.2257111750014,0.4351907412211341,2.440035142209314,0.008295755168658063,0.0013311751564302875,0.42321923122456506,-3.5745381736677633,9.616888475685034
0.9725514377480915,32,170,-36.53814168394598,-1.487666495253399,70.70515433102658,0.9824008377610912,412.46544213328286,330.3608589291143,446.6942245182152,528.7988077223838,0.49039068590190876,2.098143115908369,0.007074742539358342,0.0011202570970477404,0.3998420667197949,-1.6821356111378005,9.616888475685034
0.9749989420206998,32,171,-34.83300065014472,-1.4998363090662563,85.49657063301359,0.999949353639505,420.51261527793775,340.17231147276954,454.6734733038926,535.0137771090608,0.5449749896448703,1.8981942734192698,0.007067177029727984,0.0009468983830171356,0.3793565054791148,-0.09704628525797632,9.616888475685034
0.9769969046922168,32,172,0.0,0.0,96.35481817632154,0.9911094354571259,0.0,-77.9989698945709,450.6539934281613,528.6529633227321,0.595815714149993,1.78664560850087,0.007578735506889898,0.0008129931689584006,0.36246030423548753,1.196904184847991,9.616888475685034
0.9786452238962183,32,173,-16156.090934977632,-762.9905680009106,103.81064919362564,0.9680924937260177,0.0,-75.50078533520265,440.18827053567054,515.6890558708732,0.6425480619750508,1.7245963909665254,0.008255180553736636,0.0007102144915411677,0.34863898610907135,2.2644133226854426,9.616888475685034
0.9800188232328862,32,174,-15839.60575608944,-776.4475328515812,108.53510908087745,0.9380037319184954,0.0,-73.10162148409745,426.5070157914711,499.6086372755685,0.6852134500831991,1.6926618146888097,0.008977863790561851,0.0006310427701029204,0.3373263197471423,3.1540042708832954,9.616888475685034
0.9812425753691904,32,175,-15360.066118031764,-779.0810793488798,111.57092253884124,0.9044104736925414,0.0,-70.76466249991006,411.23227878444504,481.9969412843551,0.7263700669091776,1.6772819571504574,0.00975602013319077,0.0005659929148881437,0.32748595895722743,3.946548933823171,9.616888475685034
0.9687802832056032,33,174,-11847.932778263792,-447.2787627602208,48.37130974438228,0.9001415674701642,0.0,-84.8941363503885,422.08157274695105,506.9757090973395,0.40826792867296013,2.5624912855793838,0.008965741758335751,0.0013916436607831182,0.44309891231329485,-4.124467123462843,9.616888475685034
0.9717272781460907,33,175,-14293.211600553464,-571.7768436071539,65.66444832969302,0.9696419557582326,0.0,-84.99121148617584,454.6707056736715,539.6619171598473,0.4594100343910836,2.1810254992381535,0.0072650862781059086,0.0011798025622084495,0.4192984165672982,-2.2158901800565265,9.616888475685034
0.974249706018881,33,176,-35.92513230926203,-1.519766394822162,81.08044500603818,0.9978974933028758,436.91687171220565,353.3733367856393,467.9198901982478,551.4634251248142,0.5114309813979028,1.9514974744140479,0.006990234856792339,0.0009991489646907763,0.397727329507686,-0.582277711547714,9.616888475685034
0.9763225922905798,33,177,0.0,0.0,92.84624720208586,0.9963591872023897,0.0,-81.34231505257905,467.1985695952184,548.5408846477974,0.5604643969063718,1.8202342306175738,0.007362632851471227,0.0008571730601590403,0.3796631855495005,0.7601959011872415,9.616888475685034
0.9780208605613693,33,178,-26.19538471168778,-1.2168285255512081,101.20281590524426,0.9785271553647111,392.39802799731,313.5060011834518,458.83702701645007,537.7290538303083,0.6053823867509488,1.7447047995680736,0.007975113476209114,0.0007482111348780349,0.364908130525235,1.8600538007773277,9.616888475685034
0.9794693834982191,33,179,-16497.685484444075,-796.6276942647493,106.81985899904541,0.9511987755406905,0.0,-76.40654899749183,446.02259209465535,522.4291410921471,0.6474839097870275,1.7035464612003732,0.008669694174129728,0.0006619539210367002,0.35250410552028766,2.7981678916041686,9.616888475685034
0.9807181101679172,33,180,-16072.447886503158,-803.2970360622137,110.39891355227464,0.9194206205794017,0.0,-74.03288584679069,431.12163194595996,505.15451779275065,0.6868830083125183,1.682364472358902,0.009407184294139443,0.0005932218620651929,0.34203667728807613,3.6068869354203983,9.616888475685034
0.970878144010696,34,180,-14042.439218698953,-551.9870712331589,60.467877801065995,0.9528000795670147,0.0,-87.7452916214291,460.3120422669026,548.0573338883318,0.4306080792612354,2.27800630003048,0.007580941736561597,0.0012412593203813664,0.4392683716277411,-2.765819129851534,9.616888475685034
0.9734754954836681,34,181,-38.1693966301428,-1.5862857625743587,76.3587009606901,0.9926166069200553,450.51937281514716,363.83562275421883,479.54800520907935,566.2317552700076,0.48006208854124616,2.0148865033072507,0.0069839312908857665,0.0010539891537691718,0.4166779550198554,-1.0836835187138052,9.616888475685034
0.9756482798889429,34,182,-46.25504797288571,-2.0231489819832698,89.17614498524551,0.9993185224673463,454.265701603682,369.6202224924602,482.7858013625765,567.4312804737983,0.5278502877254757,1.8576994912840672,0.00718892079988189,0.0009024248244275005,0.39723125599738207,0.3234876175264918,9.616888475685034
0.9773964972265202,34,183,-29.544043739891407,-1.3502583855857824,98.32850595045768,0.986878831946017,424.07024654307895,341.7933765540513,476.7759998608349,559.0528698498625,0.5710358604385714,1.7688429788017621,0.007723984505573667,0.0007873651392698299,0.3815359826413549,1.4556942788692133,9.616888475685034
0.978894969230158,34,184,-17125.717235789572,-814.2080731043527,104.77593594806578,0.9633447299889033,0.0,-79.77651760170622,465.40632140770185,545.1828390094081,0.6118046590720505,1.7175873278760496,0.00837531495923449,0.0006953566277211675,0.3682253749958408,2.4261571314486887,9.616888475685034
0.9801686704332501,34,185,-16776.5121006774,-825.7813542753875,108.96246804139307,0.9341604932511389,0.0,-77.37702574284238,451.3069779012804,528.6840036441228,0.6494941701081799,1.690112075698128,0.009066531465608634,0.0006227936589312336,0.35711475216845384,3.2510505561412715,9.616888475685034
0.9813174989693723,34,186,-16283.34182972369,-827.6597244696583,111.7218744199841,0.9021920058855968,0.0,-75.0287187247442,435.8625210598162,510.89123978456036,0.6861114603394646,1.6767387531237021,0.009807821350518593,0.0005621832734039899,0.3473228007055721,3.9950720764521597,9.616888475685034
0.9700789589420893,35,185,-13748.124368297857,-531.9050497236987,55.68638079695467,0.9342379343643308,0.0,-90.34247613031005,464.61922589277464,554.9617020230846,0.4050471126473316,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.45908403848704005,-3.283399317893906,9.616888475685034
0.9727012849484553,35,186,-45.74272278681869,-1.8685428426643007,71.62167165980144,0.9843479822407841,440.37201224100386,350.648972231686,489.54017033039173,579.2632103397095,0.45120557098193825,2.0840281573111223,0.007051800694268943,0.001109465630286172,0.43597350696425535,-1.5850893258798244,9.616888475685034
0.9749489929539119,35,187,-42.37668706733157,-1.8224766337903593,85.20777040961617,0.9999060688077959,446.8644750678611,358.9394111181396,497.27758482754143,585.2026487772629,0.4971700460994142,1.9015137772577213,0.007059843240903078,0.0009503524625906747,0.4153827366919568,-0.1293950470106111,9.616888475685034
0.9767971084250651,35,188,-32.0790134449792,-1.443812478203578,95.333452176032,0.9929024791597275,410.30916694185936,324.70299473587147,493.79452951468886,579.4007017206768,0.5398459608792916,1.7962166078972082,0.007510593005051713,0.0008259649030769847,0.39828573697727065,1.0675091378373798,9.616888475685034
0.9783205549620968,35,189,-17709.590756449135,-829.1707949265011,102.48869840711959,0.9737758661246285,0.0,-83.15649754436663,484.28240009300686,567.4388976373734,0.5787186153344467,1.734577025257629,0.008105943385965984,0.0007298235716147572,0.3842830239764014,2.0541463712932084,9.616888475685034
0.9796442052319768,35,190,-17447.403688453527,-846.513945004971,107.39164739639598,0.9471663280752439,0.0,-80.69730495838311,471.04883023343825,551.7461351918214,0.6155164935368947,1.6998219256265186,0.00876479965732804,0.0006520064622617525,0.3722982901893431,2.9113885577384266,9.616888475685034
0.980818008301493,35,191,-17002.065260931853,-852.1364005756095,110.63746380442902,0.9166319119454739,0.0,-78.30926328352263,455.86332313352096,534.1725864170436,0.6507295561243198,1.6812232286922524,0.009471807167039275,0.0005879598584775467,0.3618899764801953,3.6715844589256674,9.616888475685034
0.9693047484068764,36,190,-13421.218084749013,-511.6215959626812,51.260646632738066,0.9145016628528876,0.0,-92.78884723328915,467.798295596564,560.5871428298532,0.3819373644705713,2.4855129589775404,0.008533137644567578,0.0013543774216404048,0.478920480490426,-3.7848051250599974,9.616888475685034
0.9719520489466364,36,191,-15770.964584911337,-633.8960014153214,67.03928919560119,0.973468345033429,0.0,-92.63840361501018,497.96173273563784,590.600136350648,0.4250804624831898,2.157458949670436,0.007202596469581538,0.0011635395460836675,0.45535689166379767,-2.070320752169562,9.616888475685034
0.974249706018881,36,192,-42.21188383168073,-1.7857193108509708,81.08044500603818,0.9978974933028759,460.98002815973786,369.8416264216655,510.45806203445215,601.5964637725245,0.4688117329480776,1.9514974744140479,0.006990234856792339,0.0009991489646907763,0.43388435946293025,-0.582277711547714,9.616888475685034
0.976172745090216,36,193,-18.243651866677542,-0.8083408952492647,92.04426482682818,0.9972165776630209,472.0056150066784,383.0625602566472,510.1097508298825,599.0528055799138,0.5103208102792657,1.8282003432220857,0.007320179546279074,0.0008671405487019571,0.4156042962263325,0.6631496159292651,9.616888475685034
0.9777711152274297,36,194,-37.71127726033553,-1.740355621931767,100.08431429448211,0.9821202265585472,447.8518073142777,361.3575643248585,502.38746053423756,588.8817035236568,0.5486148312897485,1.753850229638546,0.00787117061834445,0.0007637382808134879,0.40043700129366355,1.698309992014082,9.616888475685034
0.9791197400307036,36,195,-18086.274269793576,-865.096264999568,105.60541136212396,0.9587945350878295,0.0,-84.03837624487448,490.45558642525805,574.4939626701325,0.5838980974566924,1.7117557718583447,0.008487440125560098,0.0006821565156169019,0.38779245847515875,2.571726559335581,9.616888475685034
0.9803185176336138,36,196,-17704.38375705391,-875.0752035742859,109.37478041986773,0.9302414116036205,0.0,-81.6148965580033,475.84970538377115,557.4646019417744,0.6177836061438164,1.6877507396673985,0.00915699437363288,0.000614623167718608,0.3767549001695386,3.348096841399176,9.616888475685034
